TV,Radio,Social Media,Influencer
36.0,12.46065694,1.91697969,Nano
46.0,12.8045883,0.403183606,Macro
43.0,15.69550209,4.621334711,Nano
26.0,4.561389512,1.791092844,Micro
73.0,25.14783209,3.786915705,Nano
69.0,23.96530468,4.49419079,Micro
59.0,9.284500795,0.800781459,Mega
46.0,22.09302415,3.789152807,Macro
54.0,17.13626299,3.315389379,Nano
27.0,15.96407307,2.807301417,Macro
88.0,24.96601033,1.277689358,Macro
78.0,24.73579762,4.85653667,Nano
34.0,16.54897865,2.507602578,Micro
96.0,37.19547402,8.66657884,Macro
75.0,24.76678077,8.778415289,Micro
71.0,20.84941338,2.469887527,Mega
14.0,4.972625274,4.905049083,Macro
52.0,18.25418226,2.745603394,Nano
44.0,7.159147123,1.94613341,Micro
94.0,33.41641605,4.995088425,Mega
12.0,2.689973086,1.873918167,Mega
54.0,26.55541659,4.633747811,Nano
27.0,6.491323673,1.109301779,Macro
82.0,28.87955407,0.832748001,Micro
85.0,27.47012019,5.023978417,Nano
97.0,38.15692117,8.104644048,Micro
41.0,16.68829782,4.329400124,Macro
40.0,8.588407255,3.068645816,Micro
40.0,9.006915909,1.575542558,Macro
21.0,10.86014433,1.318393616,Mega
59.0,8.856135087,3.232468215,Nano
86.0,27.46516556,4.518231362,Micro
69.0,28.0169731,6.183202335,Micro
93.0,31.27186809,8.352357783,Micro
22.0,1.551591041,0.486129113,Macro
64.0,22.23688421,5.39787857,Mega
54.0,21.01929195,4.458744221,Macro
31.0,17.07433788,4.8192763,Mega
100.0,30.10706369,8.054539885,Mega
30.0,10.3027251,3.030377184,Micro
57.0,19.8795092,8.274529348,Micro
39.0,14.37870711,2.671230095,Micro
64.0,22.1945826,3.116904294,Macro
11.0,6.327931043,1.110666769,Macro
23.0,1.577017515,1.075431493,Macro
58.0,14.62053793,1.667640013,Mega
93.0,27.05446611,5.748857069,Micro
36.0,11.33544306,0.147556766,Micro
48.0,16.06992836,4.783021098,Nano
28.0,13.44187653,5.166034391,Nano
28.0,12.1401328,5.189186344,Macro
83.0,33.36304269,2.612161332,Mega
98.0,27.66981156,1.605374723,Nano
42.0,15.64684698,1.920959216,Nano
75.0,19.12302371,1.254935551,Mega
47.0,20.82015775,3.598794638,Mega
12.0,,1.230026167,Micro
72.0,25.93209391,0.237228908,Mega
100.0,31.35903037,6.512735644,Macro
80.0,32.87300062,3.930685527,Macro
15.0,7.650640038,3.483067269,Micro
21.0,17.19214314,1.894452133,Micro
28.0,5.930538265,0.861035978,Macro
63.0,23.56384635,7.89715201,Macro
91.0,27.36025947,6.603772501,Micro
48.0,22.61030252,3.849709776,Nano
56.0,21.41117235,3.944672626,Micro
80.0,17.03688921,0.749839536,Nano
10.0,10.30266681,2.397550882,Macro
89.0,,4.535458014,Micro
72.0,24.40263571,1.995127175,Macro
98.0,31.93407082,4.645249764,Micro
49.0,14.16394929,1.040513946,Micro
28.0,14.92757909,4.441420338,Mega
84.0,29.28103583,4.182346523,Micro
100.0,32.57274847,5.430991677,Micro
61.0,23.62333336,0.386922712,Mega
96.0,33.86314222,4.851667657,Micro
85.0,34.1858967,3.882799492,Macro
65.0,11.65648785,0.358471532,Micro
70.0,15.29255881,2.437563019,Micro
60.0,19.44251219,3.36149892,Nano
44.0,15.66926662,1.086781261,Nano
83.0,22.12318389,4.548473435,Mega
54.0,21.73992856,5.195618185,Nano
34.0,6.508500471,0.278443512,Macro
28.0,4.51613662,2.92255466,Nano
88.0,37.96929695,4.739682162,Macro
76.0,26.11945389,2.807858549,Micro
35.0,5.121271546,0.875164961,Mega
39.0,18.17030662,4.848508766,Nano
44.0,25.39485225,6.637342214,Nano
42.0,12.97234194,4.980146826,Mega
49.0,17.08679602,1.73819839,Micro
16.0,1.656750399,0.038167672,Nano
98.0,31.36391464,5.657550436,Nano
43.0,6.89825317,0.646096057,Nano
87.0,29.32736229,1.618873632,Nano
80.0,25.32034737,6.524476741,Mega
97.0,42.19441845,5.549949955,Mega
74.0,22.33691421,3.305106634,Nano
66.0,18.90171732,4.247814704,Micro
25.0,7.690011836,0.572313335,Mega
22.0,10.90658815,0.283125518,Mega
16.0,3.304010476,1.434938247,Macro
52.0,22.90816582,3.257424196,Mega
43.0,16.34871104,2.814013458,Mega
52.0,12.8135709,3.97040315,Micro
47.0,13.94312816,6.153942854,Nano
88.0,29.88066383,3.144183213,Mega
74.0,25.11653866,5.846600188,Mega
93.0,29.30608808,2.303326934,Micro
86.0,18.58905369,2.780680191,Micro
29.0,16.79919436,4.279003862,Micro
39.0,14.58854843,5.478277994,Micro
59.0,21.27291211,3.385121455,Nano
19.0,2.50188917,2.17074948,Macro
87.0,28.08387256,3.530834327,Mega
97.0,35.73461699,6.814448789,Micro
71.0,35.11346181,4.409213287,Mega
40.0,13.56691537,3.323877768,Mega
41.0,5.526393657,0.482566921,Micro
19.0,0.194576476,1.235674585,Mega
79.0,23.39125587,5.083688528,Nano
25.0,5.438159446,0.017011212,Nano
66.0,30.51105176,2.625733254,Micro
75.0,28.80884454,6.73194589,Mega
13.0,14.2755592,2.329490869,Micro
17.0,1.437546273,0.175893869,Nano
99.0,33.42960304,6.443252612,Macro
89.0,29.68238385,,Macro
74.0,21.19623719,2.288930782,Nano
21.0,8.648684909,6.921289406,Nano
79.0,17.97181312,1.541124943,Micro
12.0,10.2207438,4.46418734,Micro
58.0,9.560125465,1.010489382,Micro
86.0,26.940963,6.458130779,Macro
92.0,31.4612923,1.744870623,Micro
32.0,8.459387308,0.474236007,Mega
17.0,4.755853353,5.440347967,Mega
68.0,26.99061065,2.552594587,Macro
95.0,35.16812138,6.795153993,Mega
10.0,5.134350235,0.689810674,Micro
20.0,11.84257032,3.544378981,Nano
61.0,16.13495534,3.038417797,Macro
15.0,11.65346233,0.4192589,Nano
21.0,1.380311071,5.286680958,Mega
58.0,12.19180528,1.666526752,Nano
25.0,14.06659351,1.322903892,Micro
27.0,6.665685049,1.885684114,Nano
11.0,0.401648899,1.160768013,Nano
17.0,8.797291422,2.409158219,Macro
92.0,32.16716867,6.726771343,Micro
52.0,12.04481355,0.370684494,Nano
68.0,13.86615704,0.040676461,Micro
